Transaction_ID,Wallet_Address,Public_Address_Sender,Sender_IP_Address_ToBlockChain,Timestamp,Transaction_Amount,Currency_Type,Status,TimeStamp_Foreign_ID
f932a68a-444d-41af-ad6d-02b60f3e4a34,5f62a068-460c-426a-9989-a8e1a4c69b01,6587e2e5-0235-4250-b95c-afb71e5c6890,222.225.219.108,2022-05-11 14:32:38,13.70357355,ETH,Failed,2a9cc808baf46ef1f2836adc3e8144f062c913838dda600f82bbed486319d7a8
04fa4702-194d-47c3-a174-6ac0f7aa44f8,eb745259-dcea-4821-88a8-38d633f70d1b,1aa7486a-78d7-4aad-9d3d-5cb52c33d04e,162.135.213.20,2024-05-12 00:23:25,27.99606531,DOGE,Failed,3d90f63d4545cc197651c635462c00209dc4284fc355d972a233d256a5b3273f
55c3332e-3765-464c-84cb-7e15b9f324c7,10290768-406f-4b37-b3cd-6215a7b1e8a0,ce71d346-1b17-43fa-93a4-ed87c45c81a9,191.157.1.210,2024-12-07 18:49:49,40.38549404,ETH,Failed,fbb63f35162899544e06fc14624e578c4906bc3bf9c6a32b50a7a21b6d90a392
cacbaf50-cc17-445f-9137-280498391550,0b41a4e4-d853-4595-8545-26b2e481bf2d,e70bcd6b-b841-4c0c-b48a-1e3719404d55,202.46.90.154,2022-04-20 22:51:29,0.45335016,ETH,Failed,7754acd7da7b57c18617a52590207868893cb3c46d55fab43d42c5a2f0d1eeb1
79a359fb-46fa-4c56-915e-ecacdf778f96,e13052e9-4344-489a-a51b-43781522cb09,55989285-f651-4faf-9d64-651dc0c0dfd3,155.218.63.169,2020-05-07 15:51:13,2.12052669,DOGE,Failed,d5b1e1ab89fbfc55446659088bdeebf9344462732b95c4199f6b3604ba359372
cd8a7e57-ccaf-4d9b-8c80-caf87d5aba97,5165cb6d-d0d5-466e-9d5f-08359153901d,32379252-7af3-44c3-a535-02888271e506,18.87.145.23,2021-03-07 15:51:27,27.55754236,BTC,Completed,a3dfe1b4862519501e94c6c3391f8112d95dbfbd946e5e34e965ed48f2ddbfe6
1cc5ec41-2879-4aa4-abf4-ff5fe54bb1b8,f161cb21-dbb9-4a14-9ac2-8d0ad2f10e0d,a854e4b7-7e55-4072-a40b-d45e38be2b18,183.141.147.206,2020-04-27 15:22:58,1.63562475,LTC,Completed,1375c5b43832858572da4771ebe43071228d3ae0876748e13b705a845dcf07a7
c6817a7d-bbf2-4a9f-bcb1-b34a2ccc977e,7b77e448-ed5c-4cca-85bf-1b9f06c12b59,e5eafa63-9d36-47bf-bdd9-381f633f8725,137.220.38.99,2024-10-30 04:07:28,9.60417368,BTC,Completed,2f65cf7a1ff496baa153de361c8e37b13af7d480591e67f6dd33f238c9a9e3ef
5a571b54-e205-498b-bd97-8baad9e69fd8,0f15532e-aa99-4a0d-90b4-f3959d477343,041179be-17a8-4b73-9b17-edce14b20339,197.61.2.168,2021-01-10 13:37:00,27.12470866,ETH,Failed,07a0545ad562b79fb64760ef4c38665142970851d283b7fb27141d73ba3a1acb
8cd8f117-378b-4dc1-8296-f0fd9b4851c3,2b1d359c-9cdd-4573-bb5a-df56e1ae2b99,eac92a41-27e6-47f2-aa9a-d38d5b27237d,93.230.191.149,2022-06-28 01:10:47,15.12306055,USDT,Completed,8627811a8d98f8c7c2e736ee15ec1701f16833a9a40ee97cdcc08bfd67f4a2ba
651a8e6d-2fbe-47ac-a1b7-67854da1bc77,0b12d411-de35-4b18-9706-98c2bf30ad02,0939167c-d175-434e-b756-a56b2c6be91c,71.196.35.129,2022-01-06 19:19:37,12.6280998,ETH,Failed,d060f7854014b54ad5474e27e071b577630b3096a2233230cc4541b9f10d2fd2
3f4a6724-d730-4fb1-8b7d-9fcd6a27dfb7,1ae6a2b5-e1e7-4505-b160-3b79ecfeea2b,1ab559ab-4059-49f4-b20b-99a5996f2590,173.137.136.210,2024-12-21 13:03:36,0.55125126,ETH,Completed,b54f06c788b5e74703299040496798a2f71b2c2aef077eb68d04bec610ab11e9
ed867645-ab28-4e7d-9a63-ca855ab274cc,69e6143b-63b6-49c8-8a35-6b5a0c7bea29,72a0d70a-43df-4147-83b0-98e28d591b0a,168.137.251.170,2022-03-25 03:48:38,37.63370526,ETH,Completed,1b35f48e90fc373ab6b4d40035c98d24a461712ae6e0dfeaddc1c80e1f99abc2
5df5a540-8fac-47e3-a057-502526fa52fa,359a0fec-0530-4167-a088-b520fa9f8381,e0511860-9909-4b5b-acf3-2e194bf7a636,39.56.163.99,2023-09-14 07:21:14,15.48887998,ETH,Completed,6180c01da926945b57fd09fb690383b44e548d15941514e4bd1e70ce5d77014d
302d6eb1-95f8-494d-8100-ee963c153926,c17ec681-adcf-4fb6-b76f-2cf22027b1e4,e819cc16-f2b3-4f74-9391-458263756cf3,183.253.182.70,2023-03-23 22:37:58,44.70190037,ETH,Completed,3d4dd07b5f5b1ed677057997b095db03cdb27beef3a997cf6bbcbe770c46e2ba
e5edd499-18de-44ec-84fe-487447427878,7404b56f-cd01-4e01-ade1-87e9fde04c07,407b5dc2-4c9d-461c-bbc5-cc5f541e48c7,36.193.233.9,2020-06-01 22:18:14,48.73331448,ETH,Failed,42e5f6bed6c429a2eefabea20142aa4c8690bc7f7b6300631f489118861e92ef
